Balance,Qual_miles,cc1_miles,cc2_miles,cc3_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award,cc1_miles_Updated,cc2_miles_Updated,cc3_miles_Updated
45432,0,3,1,1,12833,15,0,0,1322,0,17500,2500,2500
39386,0,1,1,1,18722,7,0,0,1359,0,2500,2500,2500
69647,0,4,1,1,45175,20,2250,3,854,1,37500,2500,2500
25849,0,1,1,1,0,0,0,0,996,0,2500,2500,2500
3625,0,1,1,1,0,0,0,0,1369,0,2500,2500,2500
4057,0,1,1,1,23050,11,2550,7,1135,1,2500,2500,2500
30273,0,1,1,1,1720,8,0,0,1117,0,2500,2500,2500
24750,0,1,1,1,0,0,0,0,968,1,2500,2500,2500
12471,0,1,1,1,0,0,0,0,666,0,2500,2500,2500
2000,0,1,1,1,0,0,0,0,1479,0,2500,2500,2500
2827,0,1,1,1,0,0,0,0,1375,0,2500,2500,2500
63121,0,3,1,1,16634,16,150,1,1349,0,17500,2500,2500
19694,0,1,1,1,2125,10,0,0,1436,0,2500,2500,2500
11571,0,1,1,1,0,0,0,0,1116,0,2500,2500,2500
26933,0,1,1,1,750,6,0,0,1299,0,2500,2500,2500
1456,0,1,1,1,500,1,0,0,1130,0,2500,2500,2500
16188,0,1,1,1,3726,7,300,4,900,1,2500,2500,2500
12088,0,4,1,1,27292,17,100,1,1298,1,37500,2500,2500
119214,0,1,1,1,19633,23,15533,17,1041,1,2500,2500,2500
66956,0,1,1,1,4520,5,1508,1,1342,0,2500,2500,2500
4360,0,1,1,1,2000,9,0,0,1355,0,2500,2500,2500
7056,0,1,1,1,0,0,0,0,1057,0,2500,2500,2500
32934,0,1,1,1,500,1,0,0,858,1,2500,2500,2500
6551,0,1,1,1,300,3,300,3,1117,0,2500,2500,2500
24915,0,1,1,1,265,3,0,0,1184,0,2500,2500,2500
10100,0,1,1,1,4400,12,2900,9,1032,0,2500,2500,2500
20691,0,1,1,1,16448,6,0,0,1227,0,2500,2500,2500
11676,0,1,1,1,1000,1,0,0,1158,0,2500,2500,2500
31504,0,1,1,1,7358,2,0,0,1022,0,2500,2500,2500
12093,0,1,1,1,1605,4,0,0,1411,0,2500,2500,2500
44353,0,1,1,1,2500,1,0,0,138,0,2500,2500,2500
35557,0,1,1,1,350,3,0,0,1135,0,2500,2500,2500
38465,0,1,1,1,10550,3,550,2,1580,1,2500,2500,2500
3258,0,1,1,1,0,0,0,0,106,0,2500,2500,2500
31224,1000,1,1,1,1150,7,650,6,1508,0,2500,2500,2500
93191,0,1,1,1,10463,17,3100,7,1539,0,2500,2500,2500
20010,0,1,1,1,0,0,0,0,1302,0,2500,2500,2500
37866,0,2,1,1,9200,18,0,0,1230,0,7500,2500,2500
65664,0,2,1,1,11899,5,0,0,1121,0,7500,2500,2500
59967,0,1,1,1,10000,4,0,0,959,1,2500,2500,2500
12134,899,4,1,1,57676,25,3064,9,974,1,37500,2500,2500
19892,0,1,1,1,3505,13,0,0,1240,0,2500,2500,2500
38292,0,1,2,1,12487,13,250,2,531,0,2500,7500,2500
68224,0,4,1,1,28916,16,0,0,1258,0,37500,2500,2500
103645,7257,1,1,1,3450,3,950,2,1374,0,2500,2500,2500
189077,3867,4,1,1,54353,27,100,1,542,0,37500,2500,2500
3246,0,1,1,1,0,0,0,0,1401,0,2500,2500,2500
33323,0,1,1,1,0,0,0,0,1405,0,2500,2500,2500
114719,0,1,1,1,0,0,0,0,1136,1,2500,2500,2500
60319,0,3,1,1,22051,19,50,1,817,0,17500,2500,2500
25705,0,1,1,1,0,0,0,0,1180,0,2500,2500,2500
52475,0,3,1,1,14447,13,0,0,962,0,17500,2500,2500
151265,0,5,1,1,61068,13,0,0,1213,0,50000,2500,2500
960,0,1,1,1,6000,1,0,0,1262,1,2500,2500,2500
17036,0,1,1,1,0,0,0,0,1210,0,2500,2500,2500
34458,0,1,1,1,1883,8,0,0,843,0,2500,2500,2500
177785,0,5,1,1,77203,15,0,0,1251,1,50000,2500,2500
13125,0,1,1,1,550,4,550,4,268,0,2500,2500,2500
14494,0,1,1,1,500,1,0,0,575,0,2500,2500,2500
13460,0,1,1,1,0,0,0,0,271,0,2500,2500,2500
9216,0,1,1,1,340,3,0,0,1466,0,2500,2500,2500
22840,0,1,1,1,0,0,0,0,773,0,2500,2500,2500
22289,0,3,1,1,18105,34,189,1,1501,1,17500,2500,2500
9389,0,1,1,1,4195,5,695,2,1509,1,2500,2500,2500
26375,0,1,1,1,7875,38,0,0,1431,0,2500,2500,2500
3625,0,1,1,1,2000,9,0,0,1431,0,2500,2500,2500
16200,0,1,1,1,5375,28,0,0,1407,0,2500,2500,2500
40465,0,1,1,1,6540,28,0,0,1408,0,2500,2500,2500
1000,0,1,1,1,375,3,0,0,1382,0,2500,2500,2500
4750,0,1,1,1,1875,8,0,0,1416,0,2500,2500,2500
74280,0,3,1,1,23735,18,0,0,1425,0,17500,2500,2500
1250,0,1,1,1,625,5,0,0,1071,0,2500,2500,2500
60014,0,4,1,1,45105,32,500,2,669,0,37500,2500,2500
12250,0,1,1,1,4875,32,0,0,1346,0,2500,2500,2500
8250,0,1,1,1,3000,17,0,0,915,0,2500,2500,2500
15732,0,1,1,1,6875,33,0,0,666,0,2500,2500,2500
9300,0,1,1,1,3250,18,0,0,1396,0,2500,2500,2500
9500,0,1,1,1,3125,18,0,0,1415,0,2500,2500,2500
3750,0,1,1,1,1500,5,0,0,1397,0,2500,2500,2500
12350,0,1,1,1,4125,26,0,0,1314,0,2500,2500,2500
13623,0,1,1,1,2625,14,0,0,1330,0,2500,2500,2500
10824,0,1,1,1,3375,19,0,0,867,0,2500,2500,2500
1250,0,1,1,1,1250,3,0,0,679,0,2500,2500,2500
17215,0,1,1,1,1750,7,0,0,1423,0,2500,2500,2500
16825,0,1,1,1,4250,27,0,0,1431,0,2500,2500,2500
2125,0,1,1,1,875,7,0,0,1396,0,2500,2500,2500
9175,0,1,1,1,4000,25,0,0,1428,0,2500,2500,2500
23717,0,1,1,1,3375,19,0,0,1404,0,2500,2500,2500
18750,0,1,1,1,7000,44,0,0,1036,0,2500,2500,2500
6125,0,1,1,1,2750,8,0,0,144,0,2500,2500,2500
4399,0,1,1,1,750,6,0,0,1369,0,2500,2500,2500
10200,0,1,1,1,3625,15,0,0,1408,0,2500,2500,2500
49151,0,2,1,1,12931,38,0,0,1423,0,7500,2500,2500
9375,0,1,1,1,3250,19,0,0,1410,0,2500,2500,2500
8992,0,1,1,1,1250,3,0,0,1417,0,2500,2500,2500
13936,0,1,1,1,1625,6,0,0,1418,0,2500,2500,2500
5250,0,1,1,1,1875,8,0,0,1418,0,2500,2500,2500
5500,0,1,1,1,2875,9,0,0,1428,0,2500,2500,2500
29182,0,1,1,1,3517,18,642,2,1404,0,2500,2500,2500
7400,0,1,1,1,2600,14,0,0,1394,0,2500,2500,2500
4350,0,1,1,1,2100,10,0,0,1409,0,2500,2500,2500
6875,0,1,1,1,4625,30,0,0,581,0,2500,2500,2500
6000,0,1,1,1,2250,4,0,0,713,0,2500,2500,2500
11927,0,1,1,1,4000,15,500,1,1188,0,2500,2500,2500
11864,0,1,1,1,2500,13,0,0,1397,0,2500,2500,2500
10000,0,1,1,1,3375,19,0,0,1418,0,2500,2500,2500
5375,0,1,1,1,1375,11,0,0,1396,0,2500,2500,2500
4500,0,1,1,1,1500,5,0,0,1033,0,2500,2500,2500
4150,0,1,1,1,375,3,0,0,1424,0,2500,2500,2500
9125,0,1,1,1,750,6,0,0,1174,0,2500,2500,2500
13301,0,1,1,1,3500,21,0,0,1400,0,2500,2500,2500
16504,0,1,1,1,500,4,0,0,1397,0,2500,2500,2500
10400,0,1,1,1,1840,10,0,0,1397,0,2500,2500,2500
3750,0,1,1,1,1750,7,0,0,1178,0,2500,2500,2500
8725,0,1,1,1,5600,14,0,0,1426,0,2500,2500,2500
7388,0,1,1,1,3958,15,150,1,446,0,2500,2500,2500
16700,0,1,1,1,1500,5,0,0,1269,0,2500,2500,2500
11850,0,1,1,1,4475,29,0,0,893,0,2500,2500,2500
62705,0,1,1,1,2750,15,0,0,1422,0,2500,2500,2500
2125,0,1,1,1,625,5,0,0,1248,0,2500,2500,2500
11875,0,1,1,1,3625,22,0,0,1408,0,2500,2500,2500
7375,0,1,1,1,2750,13,0,0,714,0,2500,2500,2500
54264,0,3,1,1,15178,17,0,0,1397,1,17500,2500,2500
49482,0,4,1,1,33147,23,0,0,1255,0,37500,2500,2500
48607,0,3,1,1,18284,37,0,0,1339,0,17500,2500,2500
3967,0,1,1,1,375,3,0,0,1337,0,2500,2500,2500
6250,0,1,1,1,2250,11,0,0,1365,0,2500,2500,2500
11572,0,1,1,1,7164,22,0,0,1163,0,2500,2500,2500
12000,0,1,1,1,5625,34,0,0,859,0,2500,2500,2500
1500,0,1,1,1,500,4,0,0,893,0,2500,2500,2500
5875,0,1,1,1,2125,10,0,0,997,0,2500,2500,2500
13350,0,1,1,1,3850,24,0,0,1071,0,2500,2500,2500
10197,0,1,1,1,3098,10,0,0,723,0,2500,2500,2500
3250,0,1,1,1,2125,10,0,0,1117,0,2500,2500,2500
12375,0,1,1,1,3875,24,0,0,863,0,2500,2500,2500
7625,0,1,1,1,4375,21,0,0,1393,0,2500,2500,2500
11875,0,1,1,1,3625,22,0,0,1388,0,2500,2500,2500
1625,0,1,1,1,1250,3,0,0,1381,0,2500,2500,2500
160114,500,1,1,1,71954,86,30817,53,1373,1,2500,2500,2500
4500,0,1,1,1,2250,11,0,0,666,0,2500,2500,2500
2625,0,1,1,1,1375,4,0,0,850,0,2500,2500,2500
5400,0,1,1,1,1875,8,0,0,1324,0,2500,2500,2500
28745,0,1,1,1,10375,43,0,0,1323,0,2500,2500,2500
12675,0,1,1,1,4875,25,0,0,1390,0,2500,2500,2500
2875,0,1,1,1,1375,4,0,0,1381,0,2500,2500,2500
4500,0,1,1,1,2125,10,0,0,1271,0,2500,2500,2500
500,0,1,1,1,125,1,0,0,1355,0,2500,2500,2500
11361,0,1,1,1,3375,20,0,0,1367,0,2500,2500,2500
9794,0,1,1,1,2250,11,0,0,968,0,2500,2500,2500
27619,0,4,1,1,83726,68,14050,46,1325,1,37500,2500,2500
21842,0,1,1,1,3250,19,0,0,929,0,2500,2500,2500
37478,0,1,1,1,5409,4,5409,4,429,0,2500,2500,2500
6305,0,1,1,1,0,0,0,0,1031,0,2500,2500,2500
13749,0,1,1,1,400,4,400,4,996,0,2500,2500,2500
7591,0,1,1,1,0,0,0,0,926,0,2500,2500,2500
10508,0,1,1,1,0,0,0,0,309,0,2500,2500,2500
74093,0,3,1,1,20055,37,0,0,949,0,17500,2500,2500
11692,0,1,1,1,0,0,0,0,95,0,2500,2500,2500
1022,0,1,1,1,0,0,0,0,463,0,2500,2500,2500
12964,500,1,1,1,450,3,350,2,943,0,2500,2500,2500
265,0,1,1,1,6000,1,0,0,1012,1,2500,2500,2500
17191,0,1,1,1,2484,6,2484,6,922,0,2500,2500,2500
29836,0,1,1,1,16165,3,0,0,815,0,2500,2500,2500
22647,0,1,1,1,1136,9,0,0,883,0,2500,2500,2500
33087,0,2,1,1,24761,9,500,1,724,1,7500,2500,2500
5931,0,1,1,1,0,0,0,0,882,0,2500,2500,2500
37300,0,1,3,1,23760,19,0,0,676,0,2500,17500,2500
23704,0,3,1,1,14935,14,0,0,868,1,17500,2500,2500
44038,0,2,1,1,21634,11,0,0,872,0,7500,2500,2500
31011,0,1,1,1,0,0,0,0,1130,0,2500,2500,2500
64956,0,3,1,1,36694,11,0,0,1012,0,17500,2500,2500
12078,0,1,1,1,500,1,500,1,983,0,2500,2500,2500
141554,0,4,1,1,41685,15,1000,2,1139,1,37500,2500,2500
24847,0,1,1,1,1550,4,0,0,1022,0,2500,2500,2500
46207,0,3,1,1,16093,32,0,0,1130,0,17500,2500,2500
121779,0,1,1,1,3500,3,1000,2,634,0,2500,2500,2500
28049,0,1,1,1,100,2,0,0,1164,0,2500,2500,2500
11690,0,1,1,1,0,0,0,0,360,0,2500,2500,2500
36491,0,1,1,1,500,1,500,1,1027,0,2500,2500,2500
33413,0,3,1,1,31605,8,0,0,647,1,17500,2500,2500
9446,0,1,1,1,0,0,0,0,667,0,2500,2500,2500
48944,2565,3,1,1,17988,12,0,0,1005,0,17500,2500,2500
68092,0,3,1,1,16524,14,500,2,652,0,17500,2500,2500
1000,0,1,1,1,1000,1,0,0,148,0,2500,2500,2500
1884,0,1,1,1,0,0,0,0,31,0,2500,2500,2500
22027,0,1,1,1,1225,3,0,0,653,0,2500,2500,2500
4130,0,1,1,1,100,1,0,0,673,0,2500,2500,2500
3447,0,1,1,1,1000,1,0,0,872,0,2500,2500,2500
59317,4877,1,1,1,4794,3,1194,1,660,0,2500,2500,2500
2886,0,1,1,1,500,1,0,0,557,0,2500,2500,2500
4028,0,1,1,1,0,0,0,0,346,0,2500,2500,2500
45485,0,1,1,1,8417,4,0,0,759,1,2500,2500,2500
31539,0,1,1,1,6406,16,200,1,721,0,2500,2500,2500
4586,0,1,1,1,1000,1,0,0,249,0,2500,2500,2500
20335,0,1,1,1,5115,2,0,0,768,0,2500,2500,2500
2250,0,1,1,1,1750,7,0,0,817,0,2500,2500,2500
25418,0,1,1,1,50,1,50,1,720,0,2500,2500,2500
2686,0,1,1,1,7500,4,500,1,301,1,2500,2500,2500
47662,3071,1,1,1,100,1,100,1,760,0,2500,2500,2500
4224,0,1,1,1,0,0,0,0,336,0,2500,2500,2500
4375,0,1,1,1,2875,16,0,0,248,0,2500,2500,2500
76210,0,4,1,1,37937,29,1110,8,798,1,37500,2500,2500
10512,0,1,1,1,0,0,0,0,836,0,2500,2500,2500
3834,0,1,1,1,500,1,0,0,524,0,2500,2500,2500
41537,3576,1,1,1,3000,3,250,1,669,1,2500,2500,2500
4584,0,1,1,1,0,0,0,0,652,0,2500,2500,2500
19870,0,1,1,1,11075,4,0,0,892,0,2500,2500,2500
18088,0,1,1,1,16697,6,0,0,501,0,2500,2500,2500
20765,0,1,1,1,15949,4,0,0,319,0,2500,2500,2500
7138,0,1,1,1,0,0,0,0,293,0,2500,2500,2500
17539,0,1,1,1,500,3,400,2,628,0,2500,2500,2500
7038,0,1,1,1,1336,3,1336,3,309,0,2500,2500,2500
5459,0,2,1,1,9864,14,0,0,880,1,7500,2500,2500
1125,0,1,1,1,0,0,0,0,898,0,2500,2500,2500
8994,0,1,1,1,0,0,0,0,1104,0,2500,2500,2500
44780,0,1,1,1,2100,3,1100,2,968,0,2500,2500,2500
12286,0,2,1,1,7972,11,250,1,1018,1,7500,2500,2500
25047,0,1,1,1,500,1,500,1,443,0,2500,2500,2500
16844,0,1,1,1,0,0,0,0,483,0,2500,2500,2500
49271,0,3,1,1,20695,11,0,0,852,0,17500,2500,2500
9157,0,2,1,1,22802,10,1245,3,901,1,7500,2500,2500
86588,0,1,1,1,4537,4,0,0,1072,0,2500,2500,2500
53027,0,2,1,1,30627,16,0,0,1290,0,7500,2500,2500
24765,0,1,1,1,19969,5,0,0,595,0,2500,2500,2500
29174,0,1,1,1,100,1,0,0,1087,0,2500,2500,2500
1100,0,1,1,1,1100,2,0,0,438,0,2500,2500,2500
56712,0,3,1,1,15685,14,500,1,997,0,17500,2500,2500
8232,0,1,1,1,0,0,0,0,258,0,2500,2500,2500
58816,0,1,1,1,4600,5,1100,3,570,0,2500,2500,2500
24295,0,1,1,1,250,2,250,2,621,0,2500,2500,2500
20198,0,1,1,1,3139,2,3139,2,601,0,2500,2500,2500
24454,0,1,1,1,1919,7,0,0,732,0,2500,2500,2500
7847,0,1,1,1,0,0,0,0,284,0,2500,2500,2500
29056,0,1,1,1,4354,14,0,0,715,0,2500,2500,2500
42071,0,1,1,1,500,1,0,0,502,0,2500,2500,2500
570,0,1,1,1,180,4,0,0,785,0,2500,2500,2500
8904,0,1,1,1,3740,14,0,0,898,1,2500,2500,2500
4354,0,1,1,1,1000,1,0,0,706,0,2500,2500,2500
2000,0,1,1,1,0,0,0,0,165,0,2500,2500,2500
57346,0,1,1,1,7946,6,5446,5,492,0,2500,2500,2500
11303,0,1,1,1,0,0,0,0,119,0,2500,2500,2500
642,0,1,1,1,0,0,0,0,355,0,2500,2500,2500
1000,0,1,1,1,0,0,0,0,500,0,2500,2500,2500
5269,0,3,1,1,22697,13,0,0,604,1,17500,2500,2500
38995,0,1,1,1,1200,2,200,1,563,0,2500,2500,2500
4652,0,1,1,1,0,0,0,0,207,0,2500,2500,2500
500,0,1,1,1,0,0,0,0,340,0,2500,2500,2500
4546,0,1,1,1,1000,1,0,0,239,0,2500,2500,2500
31673,0,1,1,1,2500,1,0,0,283,0,2500,2500,2500
8684,0,1,1,1,0,0,0,0,544,0,2500,2500,2500
2104,0,1,1,1,0,0,0,0,466,0,2500,2500,2500
862,0,1,1,1,0,0,0,0,8,0,2500,2500,2500
972,972,1,1,1,0,0,0,0,2,0,2500,2500,2500
4490,0,1,1,1,0,0,0,0,107,0,2500,2500,2500
13560,0,1,1,1,0,0,0,0,368,0,2500,2500,2500
2000,0,1,1,1,0,0,0,0,520,0,2500,2500,2500
8964,3861,1,1,1,0,0,0,0,594,0,2500,2500,2500
1837,0,1,1,1,1000,1,0,0,219,0,2500,2500,2500
500,0,1,1,1,0,0,0,0,122,0,2500,2500,2500
4090,0,1,1,1,0,0,0,0,59,0,2500,2500,2500
12264,0,1,1,1,0,0,0,0,267,0,2500,2500,2500
54950,0,3,1,1,30500,9,0,0,450,0,17500,2500,2500
16094,0,1,1,1,0,0,0,0,199,0,2500,2500,2500
1000,0,1,1,1,0,0,0,0,594,0,2500,2500,2500
6705,0,1,1,1,600,2,0,0,507,0,2500,2500,2500
6338,0,1,1,1,0,0,0,0,322,0,2500,2500,2500
3110,0,1,1,1,1100,2,0,0,345,0,2500,2500,2500
3000,0,1,1,1,1000,1,0,0,270,0,2500,2500,2500
23257,0,1,1,1,0,0,0,0,361,0,2500,2500,2500
18933,0,1,1,1,0,0,0,0,284,0,2500,2500,2500
93198,0,3,1,1,28923,18,0,0,500,0,17500,2500,2500
9862,0,1,1,1,1693,3,693,2,309,0,2500,2500,2500
16501,0,1,1,1,0,0,0,0,360,0,2500,2500,2500
9264,0,1,1,1,4830,15,0,0,424,0,2500,2500,2500
4676,0,1,1,1,0,0,0,0,141,0,2500,2500,2500
4636,0,1,1,1,0,0,0,0,42,0,2500,2500,2500
3065,0,1,1,1,0,0,0,0,87,0,2500,2500,2500
3230,0,1,1,1,0,0,0,0,10,0,2500,2500,2500
8660,0,1,1,1,0,0,0,0,172,0,2500,2500,2500
1500,0,1,1,1,0,0,0,0,60,0,2500,2500,2500
2627,0,1,1,1,0,0,0,0,25,0,2500,2500,2500
1224,0,1,1,1,0,0,0,0,269,0,2500,2500,2500
12602,0,1,1,1,5632,5,500,1,158,0,2500,2500,2500
1022,0,1,1,1,0,0,0,0,277,0,2500,2500,2500
3788,0,1,1,1,0,0,0,0,61,0,2500,2500,2500
1446,0,1,1,1,0,0,0,0,99,0,2500,2500,2500
20882,0,1,1,1,1000,1,0,0,328,0,2500,2500,2500
5450,0,1,1,1,125,3,0,0,687,0,2500,2500,2500
25730,0,1,1,1,1431,3,931,2,630,0,2500,2500,2500
6835,0,1,1,1,765,3,0,0,596,0,2500,2500,2500
16936,0,1,1,1,14970,2,0,0,580,0,2500,2500,2500
20410,0,1,1,1,0,0,0,0,541,0,2500,2500,2500
1500,0,1,1,1,0,0,0,0,480,0,2500,2500,2500
27759,0,1,1,1,7195,5,0,0,499,0,2500,2500,2500
500,0,1,1,1,500,1,0,0,493,0,2500,2500,2500
25054,0,3,1,1,32592,17,3409,6,486,1,17500,2500,2500
4751,0,1,1,1,0,0,0,0,334,0,2500,2500,2500
5354,0,1,1,1,0,0,0,0,32,0,2500,2500,2500
1500,0,1,1,1,1500,1,0,0,235,0,2500,2500,2500
6356,0,1,1,1,5000,1,0,0,180,0,2500,2500,2500
642,0,1,1,1,642,3,0,0,170,0,2500,2500,2500
7504,0,1,1,1,0,0,0,0,100,0,2500,2500,2500
6015,4929,1,1,1,0,0,0,0,30,0,2500,2500,2500
27488,0,3,1,1,23927,21,0,0,2273,1,17500,2500,2500
39956,0,1,1,1,0,0,0,0,3206,0,2500,2500,2500
35569,0,2,1,1,27119,21,0,0,3357,0,7500,2500,2500
55472,0,3,1,1,17848,18,3763,3,3566,1,17500,2500,2500
15682,0,1,1,1,5025,6,500,1,3298,1,2500,2500,2500
70178,0,5,1,1,61530,12,1300,6,3306,1,50000,2500,2500
221543,0,1,1,1,10300,5,200,3,3554,1,2500,2500,2500
77978,0,1,1,1,1373,10,650,6,3753,1,2500,2500,2500
203353,0,1,1,1,14000,13,4000,8,3557,1,2500,2500,2500
68684,0,2,1,1,5756,13,0,0,2892,0,7500,2500,2500
23352,0,1,1,1,3600,8,3600,8,1459,0,2500,2500,2500
24228,0,1,1,1,2850,15,0,0,3452,0,2500,2500,2500
19483,0,1,1,1,4263,18,0,0,3589,1,2500,2500,2500
78231,0,3,1,1,19182,13,0,0,3102,1,17500,2500,2500
74531,0,1,2,1,10914,17,750,3,3456,1,2500,7500,2500
83276,0,3,1,1,22539,8,650,2,3424,0,17500,2500,2500
21216,0,2,1,1,7787,12,0,0,3378,0,7500,2500,2500
17967,0,1,1,1,1500,5,0,0,3340,0,2500,2500,2500
4000,0,1,1,1,0,0,0,0,3453,0,2500,2500,2500
74651,0,2,1,1,10893,22,0,0,3456,0,7500,2500,2500
400,0,1,1,1,160,1,0,0,3460,0,2500,2500,2500
35766,0,4,1,1,49702,20,784,1,3503,1,37500,2500,2500
2000,0,1,1,1,0,0,0,0,3188,0,2500,2500,2500
48296,0,3,1,1,31329,9,500,1,3061,0,17500,2500,2500
822321,0,5,1,1,138334,26,600,2,3288,1,50000,2500,2500
140544,0,1,1,1,1021,3,500,1,3342,0,2500,2500,2500
43971,0,1,1,1,1491,11,0,0,2350,0,2500,2500,2500
10635,0,4,1,1,45212,20,0,0,2131,1,37500,2500,2500
13986,0,1,1,1,400,1,400,1,3398,0,2500,2500,2500
46269,0,3,1,1,20594,14,0,0,3487,1,17500,2500,2500
27712,0,1,1,1,750,2,750,2,3491,0,2500,2500,2500
35850,0,1,3,1,17759,18,0,0,3439,0,2500,17500,2500
7630,0,1,1,1,220,3,0,0,3403,0,2500,2500,2500
31541,0,1,1,1,5101,12,0,0,3488,0,2500,2500,2500
8009,0,1,1,1,8102,12,2850,6,3279,1,2500,2500,2500
14791,0,3,1,1,23956,26,300,2,2689,1,17500,2500,2500
65141,0,4,1,1,31463,26,2550,2,3452,0,37500,2500,2500
68907,0,4,1,1,33434,10,0,0,3365,0,37500,2500,2500
27669,0,1,1,1,3219,7,0,0,3413,0,2500,2500,2500
62589,0,1,1,1,10000,4,0,0,2803,1,2500,2500,2500
374613,0,1,2,1,23592,31,5000,14,3463,1,2500,7500,2500
97768,0,4,1,1,26734,13,0,0,3119,0,37500,2500,2500
73159,0,1,1,1,358,4,358,4,3237,0,2500,2500,2500
48577,0,4,1,1,34224,16,0,0,2794,0,37500,2500,2500
70614,0,4,1,1,32417,18,0,0,3519,1,37500,2500,2500
38827,0,1,1,1,0,0,0,0,2993,0,2500,2500,2500
29919,0,1,1,1,1225,3,0,0,2949,0,2500,2500,2500
9673,0,1,1,1,0,0,0,0,2501,0,2500,2500,2500
72309,0,4,1,1,41949,20,289,2,1735,1,37500,2500,2500
55473,0,2,1,1,10156,7,0,0,1751,0,7500,2500,2500
706,0,1,1,1,730,3,100,1,1739,1,2500,2500,2500
7698,0,1,1,1,0,0,0,0,1734,0,2500,2500,2500
72019,0,3,1,1,20430,8,0,0,1789,1,17500,2500,2500
89876,0,4,1,1,51620,17,0,0,1739,0,37500,2500,2500
19821,0,1,1,1,2525,3,425,1,1731,0,2500,2500,2500
6850,0,1,1,1,2225,11,0,0,1719,0,2500,2500,2500
32091,0,1,1,1,8426,17,1000,2,1731,1,2500,2500,2500
26055,0,1,1,1,3320,14,0,0,1727,0,2500,2500,2500
122488,0,1,1,1,2800,17,1300,16,1718,1,2500,2500,2500
126028,0,3,1,1,23974,19,668,1,1716,0,17500,2500,2500
94201,0,3,1,1,21559,13,0,0,1716,0,17500,2500,2500
6240,0,1,1,1,0,0,0,0,1679,0,2500,2500,2500
13899,0,1,1,1,5125,31,0,0,1705,0,2500,2500,2500
15832,2376,1,1,1,8130,20,500,1,1698,1,2500,2500,2500
891,0,1,1,1,891,8,0,0,1703,0,2500,2500,2500
21787,0,1,1,1,1500,5,0,0,1704,0,2500,2500,2500
71502,0,2,1,1,9482,13,0,0,1699,0,7500,2500,2500
3420,0,1,1,1,1750,7,0,0,1690,0,2500,2500,2500
7535,0,3,1,1,18487,20,0,0,1678,1,17500,2500,2500
28132,0,1,1,1,465,5,0,0,1702,0,2500,2500,2500
67329,0,1,1,1,6500,3,0,0,1696,1,2500,2500,2500
20971,1490,4,1,1,43527,34,0,0,1695,1,37500,2500,2500
11500,0,1,1,1,0,0,0,0,1695,0,2500,2500,2500
15275,0,1,1,1,2750,8,0,0,1694,0,2500,2500,2500
166638,0,5,1,1,64572,22,0,0,1697,0,50000,2500,2500
86500,0,4,1,1,51740,20,0,0,1691,0,37500,2500,2500
5500,0,1,1,1,5500,11,5500,11,1690,0,2500,2500,2500
62121,0,1,1,1,3602,9,0,0,1692,0,2500,2500,2500
66315,0,1,1,1,8096,9,0,0,1689,0,2500,2500,2500
4342,0,1,1,1,0,0,0,0,1678,0,2500,2500,2500
24838,0,1,1,1,500,1,0,0,1684,0,2500,2500,2500
23165,0,1,1,1,5990,15,150,1,1678,1,2500,2500,2500
25992,0,3,1,1,24333,10,0,0,1678,1,17500,2500,2500
59782,0,1,1,1,7500,7,2000,4,1681,1,2500,2500,2500
64131,1452,1,1,1,7676,15,4620,11,1681,1,2500,2500,2500
96179,0,3,1,1,32069,14,400,2,1667,0,17500,2500,2500
101431,0,4,1,1,49801,19,0,0,1677,0,37500,2500,2500
12824,0,1,1,1,500,4,0,0,1677,0,2500,2500,2500
130595,0,1,1,1,0,0,0,0,1677,0,2500,2500,2500
8150,0,1,2,1,14135,41,500,2,1676,1,2500,7500,2500
22291,0,1,1,1,3812,11,578,2,1675,0,2500,2500,2500
204693,0,1,1,1,5159,5,0,0,1672,0,2500,2500,2500
16079,0,1,1,1,6085,4,0,0,1670,0,2500,2500,2500
10630,0,1,1,1,550,6,0,0,1670,0,2500,2500,2500
23027,0,1,1,1,3375,15,0,0,1669,0,2500,2500,2500
112345,0,4,1,1,36640,14,0,0,1669,0,37500,2500,2500
7500,0,1,1,1,2950,8,2850,7,1668,0,2500,2500,2500
4351,0,1,1,1,0,0,0,0,1659,0,2500,2500,2500
97510,1678,5,1,1,71609,51,7650,26,1665,1,50000,2500,2500
104656,0,1,1,1,5000,3,0,0,1663,0,2500,2500,2500
9575,0,1,1,1,0,0,0,0,1835,0,2500,2500,2500
55152,0,3,1,1,14630,14,0,0,1662,0,17500,2500,2500
12855,0,1,1,1,0,0,0,0,1653,0,2500,2500,2500
11947,0,1,2,1,8099,14,1000,2,1656,1,2500,7500,2500
24893,0,1,1,1,0,0,0,0,1652,0,2500,2500,2500
17534,0,1,1,1,0,0,0,0,1656,0,2500,2500,2500
37165,0,3,1,1,19715,15,0,0,1654,0,17500,2500,2500
190730,0,5,1,1,78916,28,2450,9,1648,1,50000,2500,2500
4680,0,1,1,1,135,3,0,0,1646,1,2500,2500,2500
10845,0,1,1,1,0,0,0,0,1621,0,2500,2500,2500
22998,0,1,1,1,0,0,0,0,1644,0,2500,2500,2500
15635,0,1,1,1,410,3,0,0,1612,0,2500,2500,2500
35650,0,3,1,1,23130,34,0,0,1640,0,17500,2500,2500
